frequency_hz,vpp_mv,frames,codes_mean,codes_median,codes_stddev,measured_frequency_mean_hz
200000.0,30.0,25,947.6108800000001,948.023,2.4838167294710036,200000.0
200000.0,40.0,25,1274.2951600000001,1273.408,2.192020322533511,200000.0
200000.0,50.0,25,1592.4301999999998,1592.127,4.102466467870277,200000.0
200000.0,100.0,25,3183.06428,3183.309,2.027528199951898,200000.0
200000.0,150.0,25,4771.5724,4770.983,3.230164986498293,200000.0
200000.0,200.0,25,6363.9536,6363.781,1.6734912249546339,200000.0
200000.0,250.0,25,7954.348959999999,7954.574,1.5805897754952734,200000.0
210000.0,10.0,25,310.6382,310.561,0.19035902920534223,210000.0
210000.0,20.0,25,632.5502799999999,632.544,0.20005389673786408,210000.0
210000.0,30.0,25,952.9974000000001,953.016,0.2164903693008033,210000.0
210000.0,40.0,25,1271.50976,1271.506,0.28105234814886654,210000.0
210000.0,50.0,25,1584.56624,1584.586,0.20464648152362303,210000.0
210000.0,100.0,25,3173.7734,3173.728,0.3380891006820668,210000.0
210000.0,150.0,25,4765.13492,4765.11,0.40141190017230266,210000.0
210000.0,200.0,25,6349.8135600000005,6349.884,0.23531988101304474,210000.0
210000.0,250.0,25,7938.492120000001,7938.605,0.47604086547265384,210000.0
220000.0,10.0,25,314.28292,314.229,0.20764082835511585,220000.0
220000.0,20.0,25,632.3858,632.383,0.2710428748371759,220000.0
220000.0,30.0,25,945.4565200000001,945.497,0.2616400764408934,220000.0
220000.0,40.0,25,1267.16172,1267.16,0.1971822547796754,220000.0
220000.0,50.0,25,1584.44536,1584.465,0.3635788640721447,220000.0
220000.0,100.0,25,3168.2358000000004,3168.169,0.2945226646626671,220000.0
220000.0,150.0,25,4752.474160000001,4752.363,0.5162017961999693,220000.0
220000.0,200.0,25,6337.9021999999995,6337.931,0.634646925463292,220000.0
220000.0,250.0,25,7923.167439999999,7923.049,0.6008241060409875,220000.0
230000.0,10.0,25,315.10032,315.093,0.2095779988453049,230000.0
230000.0,20.0,25,625.3484000000001,625.351,0.33029162871619466,230000.0
230000.0,30.0,25,949.49152,949.535,0.323085142957698,230000.0
230000.0,40.0,25,1258.53916,1258.438,0.2489213016195923,230000.0
230000.0,50.0,25,1584.0166,1584.037,0.32493519353864964,230000.0
